frame,car,truck,tid,ioa
272,0,0,3,0.0
272,0,0,4,0.0
272,0,0,25,0.0
272,0,0,26,0.0
273,0,0,1,0.3343
273,0,0,3,0.0
273,0,0,4,0.0
273,0,0,25,0.0
273,0,0,26,0.0
274,0,0,1,0.338
274,0,0,3,0.0
274,0,0,4,0.0
274,0,0,25,0.0
274,0,0,26,0.0
275,0,0,1,0.3395
275,0,0,3,0.0
275,0,0,4,0.0
275,0,0,25,0.0
275,0,0,26,0.0
276,0,0,1,0.3403
276,0,0,3,0.0
276,0,0,4,0.0
276,0,0,25,0.0
276,0,0,26,0.0
277,0,0,1,0.3391
277,0,0,3,0.0
277,0,0,4,0.0
277,0,0,25,0.0
277,0,0,26,0.0
278,0,0,1,0.3346
278,0,0,3,0.0
278,0,0,4,0.0
278,0,0,25,0.0
278,0,0,26,0.0
279,0,0,1,0.3331
279,0,0,3,0.0
279,0,0,4,0.0
279,0,0,25,0.0
279,0,0,26,0.0
280,0,0,1,0.3307
280,0,0,3,0.0
280,0,0,4,0.0
280,0,0,25,0.0
280,0,0,26,0.0
281,0,0,1,0.3304
281,0,0,3,0.0
281,0,0,4,0.0
281,0,0,25,0.0
281,0,0,26,0.0
282,0,0,1,0.33
282,0,0,3,0.0
282,0,0,4,0.0
282,0,0,25,0.0
282,0,0,26,0.0
283,0,0,1,0.3298
283,0,0,3,0.0
283,0,0,4,0.0
283,0,0,25,0.0
283,0,0,26,0.0
284,0,0,1,0.3308
284,0,0,3,0.0
284,0,0,4,0.0
284,0,0,25,0.0
284,0,0,26,0.0
285,0,0,1,0.3303
285,0,0,3,0.0
285,0,0,4,0.0
285,0,0,25,0.0
285,0,0,26,0.0
286,0,0,1,0.329
286,0,0,3,0.0
286,0,0,4,0.0
286,0,0,25,0.0
286,0,0,26,0.0
287,0,0,1,0.3562
287,0,0,3,0.0
287,0,0,4,0.0
287,0,0,25,0.0
287,0,0,26,0.0
288,0,0,1,0.3647
288,0,0,3,0.0001
288,0,0,4,0.0
288,0,0,25,0.0
288,0,0,26,0.0
289,0,0,1,0.3671
289,0,0,3,0.0002
289,0,0,4,0.0
289,0,0,25,0.0
289,0,0,26,0.0
290,0,0,1,0.3694
290,0,0,3,0.0003
290,0,0,4,0.0
290,0,0,25,0.0
290,0,0,26,0.0
291,0,0,1,0.3951
291,0,0,3,0.0005
291,0,0,4,0.0
291,0,0,25,0.0
291,0,0,26,0.0
292,0,0,1,0.4051
292,0,0,3,0.0005
292,0,0,4,0.0
292,0,0,25,0.0
292,0,0,26,0.0
293,0,0,1,0.4093
293,0,0,3,0.0004
293,0,0,4,0.0
293,0,0,25,0.0
293,0,0,26,0.0
294,0,0,1,0.4081
294,0,0,3,0.0004
294,0,0,4,0.0
294,0,0,25,0.0
294,0,0,26,0.0
295,0,0,1,0.3695
295,0,0,3,0.0
295,0,0,4,0.0
295,0,0,25,0.0
295,0,0,26,0.0
296,0,0,1,0.3557
296,0,0,3,0.0
296,0,0,4,0.0
296,0,0,25,0.0
296,0,0,26,0.0
297,0,0,1,0.3503
297,0,0,3,0.0
297,0,0,4,0.0
297,0,0,25,0.0
297,0,0,26,0.0
298,0,0,1,0.3482
298,0,0,3,0.0
298,0,0,4,0.0
298,0,0,25,0.0
298,0,0,26,0.0
299,0,0,1,0.3478
299,0,0,3,0.0
299,0,0,4,0.0
299,0,0,25,0.0
299,0,0,26,0.0
300,0,0,1,0.3486
300,0,0,3,0.0
300,0,0,4,0.0
300,0,0,25,0.0
300,0,0,26,0.0
301,0,0,1,0.3487
301,0,0,3,0.0
301,0,0,4,0.0
301,0,0,25,0.0
301,0,0,26,0.0
302,0,0,1,0.3459
302,0,0,3,0.0
302,0,0,4,0.0
302,0,0,25,0.0
302,0,0,26,0.0
303,0,0,1,0.3792
303,0,0,3,0.0466
303,0,0,4,0.0
303,0,0,25,0.0
303,0,0,26,0.0
304,0,0,1,0.3926
304,0,0,3,0.0932
304,0,0,4,0.0
304,0,0,25,0.0
304,0,0,26,0.0
305,0,0,1,0.3976
305,0,0,3,0.1148
305,0,0,4,0.0
305,0,0,25,0.0
305,0,0,26,0.0
306,0,0,1,0.3996
306,0,0,3,0.1235
306,0,0,4,0.0
306,0,0,25,0.0
306,0,0,26,0.0
307,0,0,1,0.3999
307,0,0,3,0.127
307,0,0,4,0.0
307,0,0,25,0.0
307,0,0,26,0.0
308,0,0,1,0.3998
308,0,0,3,0.1279
308,0,0,4,0.0
308,0,0,25,0.0
308,0,0,26,0.0
309,0,0,1,0.4093
309,0,0,3,0.116
309,0,0,4,0.0
309,0,0,25,0.0
309,0,0,26,0.0
310,0,0,1,0.409
310,0,0,3,0.1115
310,0,0,4,0.0
310,0,0,25,0.0
310,0,0,26,0.0
311,0,0,1,0.4143
311,0,0,3,0.1097
311,0,0,4,0.0
311,0,0,25,0.0
311,0,0,26,0.0
312,0,0,1,0.4363
312,0,0,3,0.4532
312,0,0,4,0.0
312,0,0,25,0.0
312,0,0,26,0.0
313,0,0,1,0.4454
313,0,0,3,0.6048
313,0,0,4,0.0
313,0,0,25,0.0
313,0,0,26,0.0
313,0,0,36,0.0
314,0,0,1,0.45
314,0,0,3,0.6583
314,0,0,4,0.0
314,0,0,25,0.0
314,0,0,26,0.0
314,0,0,36,0.0
315,0,0,1,0.452
315,0,0,3,0.6754
315,0,0,4,0.0
315,0,0,25,0.0
315,0,0,26,0.0
315,0,0,36,0.0
316,0,0,1,0.4524
316,0,0,3,0.6793
316,0,0,4,0.0
316,0,0,25,0.0
316,0,0,26,0.0
316,0,0,36,0.0
317,0,0,1,0.4526
317,0,0,3,0.6781
317,0,0,4,0.0
317,0,0,25,0.0
317,0,0,26,0.0
317,0,0,36,0.0
318,0,0,1,0.4532
318,0,0,3,0.676
318,0,0,4,0.0
318,0,0,25,0.0
318,0,0,26,0.0
318,0,0,36,0.0
319,0,0,1,0.4549
319,0,0,3,0.6733
319,0,0,4,0.0
319,0,0,25,0.0
319,0,0,26,0.0
319,0,0,36,0.0
320,0,0,1,0.4534
320,0,0,3,0.6713
320,0,0,4,0.0
320,0,0,25,0.0
320,0,0,26,0.0
320,0,0,36,0.0
321,0,0,1,0.4376
321,0,0,3,0.8159
321,0,0,4,0.0
321,0,0,25,0.0
321,0,0,26,0.0
321,0,0,36,0.0
322,0,0,1,0.4304
322,0,0,3,0.8577
322,0,0,4,0.0
322,0,0,25,0.0
322,0,0,26,0.0
322,0,0,36,0.0
323,0,0,1,0.4283
323,0,0,3,0.8705
323,0,0,4,0.0
323,0,0,25,0.0
323,0,0,26,0.0
323,0,0,36,0.0
324,0,0,1,0.4267
324,0,0,3,0.8738
324,0,0,4,0.0
324,0,0,25,0.0
324,0,0,26,0.0
324,0,0,36,0.0
325,0,0,1,0.4274
325,0,0,3,0.8753
325,0,0,4,0.0
325,0,0,25,0.0
325,0,0,26,0.0
325,0,0,36,0.0
326,0,0,1,0.4278
326,0,0,3,0.8745
326,0,0,4,0.0
326,0,0,25,0.0
326,0,0,26,0.0
326,0,0,36,0.0
327,0,0,1,0.4197
327,0,0,3,0.8717
327,0,0,4,0.0
327,0,0,25,0.0
327,0,0,26,0.0
328,0,0,1,0.4232
328,0,0,3,0.879
328,0,0,4,0.0
328,0,0,25,0.0
328,0,0,26,0.0
328,0,0,37,0.0
329,0,0,1,0.4571
329,0,0,3,0.8805
329,0,0,4,0.0
329,0,0,26,0.0
330,0,0,1,0.4708
330,0,0,3,0.8796
330,0,0,4,0.0
330,0,0,26,0.0
330,0,0,25,0.0
331,0,0,1,0.4753
331,0,0,3,0.8783
331,0,0,4,0.0
331,0,0,26,0.0
331,0,0,25,0.0
332,0,0,1,0.4773
332,0,0,3,0.8771
332,0,0,4,0.0
332,0,0,26,0.0
332,0,0,25,0.0
333,0,0,1,0.4768
333,0,0,3,0.8762
333,0,0,4,0.0
333,0,0,26,0.0
333,0,0,25,0.0
334,0,0,1,0.4757
334,0,0,3,0.875
334,0,0,4,0.0
334,0,0,26,0.0
334,0,0,25,0.0
335,0,0,1,0.4745
335,0,0,3,0.8737
335,0,0,4,0.0
335,0,0,26,0.0
335,0,0,25,0.0
336,0,0,1,0.4742
336,0,0,3,0.873
336,0,0,4,0.0
336,0,0,26,0.0
336,0,0,25,0.0
337,0,0,1,0.4928
337,0,0,3,0.916
337,0,0,4,0.0
337,0,0,26,0.0
337,0,0,25,0.0
338,0,0,1,0.501
338,0,0,3,0.9309
338,0,0,4,0.0
338,0,0,26,0.0
338,0,0,25,0.0
339,0,0,1,0.5028
339,0,0,3,0.94
339,0,0,4,0.0
339,0,0,26,0.0
339,0,0,25,0.0
340,0,0,1,0.5037
340,0,0,3,0.9399
340,0,0,4,0.0
340,0,0,26,0.0
340,0,0,25,0.0
341,0,0,1,0.5039
341,0,0,3,0.9403
341,0,0,4,0.0
341,0,0,26,0.0
341,0,0,25,0.0
342,0,0,1,0.5025
342,0,0,3,0.9439
342,0,0,4,0.0
342,0,0,26,0.0
342,0,0,25,0.0
343,0,0,1,0.5022
343,0,0,3,0.9452
343,0,0,4,0.0
343,0,0,26,0.0
343,0,0,25,0.0
344,0,0,1,0.5033
344,0,0,3,0.9458
344,0,0,4,0.0
344,0,0,26,0.0
344,0,0,25,0.0
345,0,0,1,0.5027
345,0,0,3,0.946
345,0,0,4,0.0
345,0,0,26,0.0
345,0,0,25,0.0
346,0,0,1,0.5023
346,0,0,3,0.9461
346,0,0,4,0.0
346,0,0,26,0.0
346,0,0,25,0.0
347,0,0,1,0.4554
347,0,0,3,0.9418
347,0,0,4,0.0
347,0,0,26,0.0
347,0,0,25,0.0
348,0,0,1,0.1971
348,0,0,3,0.9829
348,0,0,4,0.0
348,0,0,26,0.0
348,0,0,25,0.0
348,0,0,40,0.0
349,0,0,1,0.129
349,0,0,3,0.9927
349,0,0,4,0.0
349,0,0,26,0.0
349,0,0,25,0.0
349,0,0,40,0.0
350,0,0,1,0.1074
350,0,0,3,0.9955
350,0,0,4,0.0
350,0,0,26,0.0
350,0,0,25,0.0
350,0,0,40,0.0
351,0,0,1,0.1004
351,0,0,3,0.9968
351,0,0,4,0.0
351,0,0,26,0.0
351,0,0,25,0.0
351,0,0,40,0.0
352,0,0,1,0.0985
352,0,0,3,0.9946
352,0,0,4,0.0
352,0,0,26,0.0
352,0,0,25,0.0
352,0,0,40,0.0
353,0,0,1,0.0986
353,0,0,3,0.9932
353,0,0,4,0.0
353,0,0,26,0.0
353,0,0,25,0.0
353,0,0,40,0.0
354,0,0,1,0.0993
354,0,0,3,0.9928
354,0,0,4,0.0
354,0,0,26,0.0
354,0,0,25,0.0
354,0,0,40,0.0
355,0,0,1,0.0448
355,0,0,3,1.0
355,0,0,4,0.0
355,0,0,26,0.0
355,0,0,25,0.0
355,0,0,40,0.0
356,0,0,1,0.0304
356,0,0,3,1.0
356,0,0,4,0.0
356,0,0,26,0.0
356,0,0,25,0.0
356,0,0,40,0.0
357,0,0,1,0.0259
357,0,0,3,1.0
357,0,0,4,0.0
357,0,0,26,0.0
357,0,0,25,0.0
357,0,0,40,0.0
358,0,0,1,0.0244
358,0,0,3,1.0
358,0,0,4,0.0
358,0,0,26,0.0
358,0,0,25,0.0
358,0,0,40,0.0
359,0,0,1,0.0241
359,0,0,3,1.0
359,0,0,4,0.0
359,0,0,26,0.0
359,0,0,25,0.0
359,0,0,40,0.0
360,0,0,1,0.0238
360,0,0,3,1.0
360,0,0,4,0.0
360,0,0,26,0.0
360,0,0,25,0.0
360,0,0,40,0.0
361,0,0,1,0.0239
361,0,0,3,1.0
361,0,0,4,0.0
361,0,0,26,0.0
361,0,0,25,0.0
361,0,0,40,0.0
362,0,0,1,0.024
362,0,0,3,1.0
362,0,0,4,0.0
362,0,0,26,0.0
362,0,0,25,0.0
362,0,0,40,0.0
363,0,0,1,0.0243
363,0,0,3,1.0
363,0,0,4,0.0
363,0,0,26,0.0
363,0,0,25,0.0
363,0,0,40,0.0
364,0,0,1,0.0216
364,0,0,3,1.0
364,0,0,4,0.0
364,0,0,26,0.0
364,0,0,40,0.0
365,0,0,1,0.039
365,0,0,3,1.0
365,0,0,4,0.0
365,0,0,26,0.0
365,0,0,40,0.0
365,0,0,41,0.0
366,0,0,1,0.0471
366,0,0,3,1.0
366,0,0,4,0.0
366,0,0,26,0.0
366,0,0,40,0.0
366,0,0,41,0.0
367,0,0,1,0.0504
367,0,0,3,1.0
367,0,0,4,0.0
367,0,0,26,0.0
367,0,0,40,0.0
367,0,0,41,0.0
368,0,0,1,0.0518
368,0,0,3,1.0
368,0,0,4,0.0
368,0,0,26,0.0
368,0,0,40,0.0
368,0,0,41,0.0
369,0,0,1,0.0522
369,0,0,3,1.0
369,0,0,4,0.0
369,0,0,26,0.0
369,0,0,40,0.0
369,0,0,41,0.0
370,0,0,1,0.0523
370,0,0,3,1.0
370,0,0,4,0.0
370,0,0,26,0.0
370,0,0,40,0.0
370,0,0,41,0.0
371,0,0,1,0.052
371,0,0,3,1.0
371,0,0,4,0.0
371,0,0,26,0.0
371,0,0,40,0.0
371,0,0,41,0.0
372,0,0,1,0.0495
372,0,0,3,1.0
372,0,0,4,0.0
372,0,0,26,0.0
372,0,0,40,0.0
372,0,0,41,0.0
373,0,0,1,0.0505
373,0,0,3,1.0
373,0,0,4,0.0177
373,0,0,26,0.0
373,0,0,40,0.0
374,0,0,1,0.0513
374,0,0,3,1.0
374,0,0,4,0.0392
374,0,0,26,0.0
374,0,0,40,0.0
375,0,0,1,0.0488
375,0,0,3,1.0
375,0,0,4,0.04
375,0,0,26,0.0
375,0,0,40,0.0
376,0,0,1,0.0473
376,0,0,3,1.0
376,0,0,4,0.0393
376,0,0,26,0.0
376,0,0,40,0.0
377,0,0,1,0.0461
377,0,0,3,1.0
377,0,0,4,0.038
377,0,0,26,0.0
377,0,0,40,0.0
378,0,0,1,0.0454
378,0,0,3,1.0
378,0,0,4,0.0361
378,0,0,26,0.0
378,0,0,40,0.0
379,0,0,1,0.0439
379,0,0,3,1.0
379,0,0,4,0.0343
379,0,0,26,0.0
379,0,0,40,0.0
380,0,0,1,0.0429
380,0,0,3,1.0
380,0,0,4,0.0329
380,0,0,26,0.0
380,0,0,40,0.0
381,0,0,1,0.0421
381,0,0,3,1.0
381,0,0,4,0.0319
381,0,0,26,0.0
381,0,0,40,0.0
382,0,0,1,0.0709
382,0,0,3,1.0
382,0,0,4,0.0464
382,0,0,26,0.0
382,0,0,40,0.0
383,0,0,1,0.0835
383,0,0,3,1.0
383,0,0,4,0.0464
383,0,0,26,0.0
383,0,0,40,0.0
384,0,0,1,0.0882
384,0,0,3,1.0
384,0,0,4,0.0457
384,0,0,26,0.0
384,0,0,40,0.0
385,0,0,1,0.0893
385,0,0,3,1.0
385,0,0,4,0.0451
385,0,0,26,0.0
385,0,0,40,0.0
386,0,0,1,0.0887
386,0,0,3,1.0
386,0,0,4,0.0446
386,0,0,26,0.0
386,0,0,40,0.0
387,0,0,1,0.0878
387,0,0,3,1.0
387,0,0,4,0.0444
387,0,0,26,0.0
387,0,0,40,0.0
388,0,0,1,0.0874
388,0,0,3,1.0
388,0,0,4,0.0441
388,0,0,26,0.0
388,0,0,40,0.0
389,0,0,1,0.1105
389,0,0,3,1.0
389,0,0,4,0.2494
389,0,0,26,0.0
389,0,0,25,0.0
389,0,0,41,0.0
390,0,0,1,0.1202
390,0,0,3,1.0
390,0,0,4,0.3556
390,0,0,26,0.0
390,0,0,25,0.0
390,0,0,41,0.0
391,0,0,1,0.1233
391,0,0,3,1.0
391,0,0,4,0.3811
391,0,0,26,0.0
391,0,0,25,0.0
391,0,0,41,0.0
392,0,0,1,0.1249
392,0,0,3,1.0
392,0,0,4,0.3787
392,0,0,26,0.0
392,0,0,25,0.0
392,0,0,41,0.0
393,0,0,1,0.1251
393,0,0,3,1.0
393,0,0,4,0.3771
393,0,0,26,0.0
393,0,0,25,0.0
393,0,0,41,0.0
394,0,0,1,0.1252
394,0,0,3,1.0
394,0,0,4,0.372
394,0,0,26,0.0
394,0,0,25,0.0
394,0,0,41,0.0
395,0,0,1,0.1246
395,0,0,3,1.0
395,0,0,4,0.3663
395,0,0,26,0.0
395,0,0,25,0.0
396,0,0,1,0.1249
396,0,0,3,1.0
396,0,0,4,0.3729
396,0,0,26,0.0
396,0,0,25,0.0
397,0,0,1,0.1246
397,0,0,3,1.0
397,0,0,4,0.4179
397,0,0,26,0.0
397,0,0,25,0.0
397,0,0,41,0.0
398,0,0,1,0.1246
398,0,0,3,1.0
398,0,0,4,0.4328
398,0,0,26,0.0
398,0,0,25,0.0
398,0,0,41,0.0
399,0,0,1,0.1236
399,0,0,3,1.0
399,0,0,4,0.4308
399,0,0,26,0.0
399,0,0,25,0.0
399,0,0,41,0.0
400,0,0,1,0.187
400,0,0,3,1.0
400,0,0,4,0.6331
400,0,0,26,0.0
400,0,0,25,0.0
401,0,0,1,0.2403
401,0,0,3,1.0
401,0,0,4,0.6969
401,0,0,26,0.0
401,0,0,25,0.0
402,0,0,1,0.2625
402,0,0,3,1.0
402,0,0,4,0.7187
402,0,0,26,0.0
402,0,0,25,0.0
403,0,0,1,0.2705
403,0,0,3,1.0
403,0,0,4,0.7253
403,0,0,26,0.0
403,0,0,25,0.0
404,0,0,1,0.2735
404,0,0,3,1.0
404,0,0,4,0.7259
404,0,0,26,0.0
404,0,0,25,0.0
405,0,0,1,0.2747
405,0,0,3,1.0
405,0,0,4,0.7249
405,0,0,26,0.0
405,0,0,25,0.0
406,0,0,1,0.2759
406,0,0,3,1.0
406,0,0,4,0.7235
406,0,0,26,0.0
406,0,0,25,0.0
407,0,0,1,0.2757
407,0,0,3,1.0
407,0,0,4,0.722
407,0,0,26,0.0
407,0,0,25,0.0
408,0,0,1,0.4145
408,0,0,3,1.0
408,0,0,4,0.8255
408,0,0,26,0.0
408,0,0,25,0.0
408,0,0,41,0.0
409,0,0,1,0.4685
409,0,0,3,1.0
409,0,0,4,0.8592
409,0,0,26,0.0
409,0,0,25,0.0
409,0,0,41,0.0
410,0,0,1,0.4878
410,0,0,3,1.0
410,0,0,4,0.8692
410,0,0,26,0.0
410,0,0,25,0.0
410,0,0,41,0.0
411,0,0,1,0.494
411,0,0,3,1.0
411,0,0,4,0.8725
411,0,0,26,0.0
411,0,0,25,0.0
411,0,0,41,0.0
412,0,0,1,0.4947
412,0,0,3,1.0
412,0,0,4,0.873
412,0,0,26,0.0
412,0,0,25,0.0
412,0,0,41,0.0
413,0,0,1,0.4935
413,0,0,3,1.0
413,0,0,4,0.8729
413,0,0,26,0.0
413,0,0,25,0.0
413,0,0,41,0.0
414,0,0,1,0.4944
414,0,0,3,1.0
414,0,0,4,0.872
414,0,0,26,0.0
414,0,0,25,0.0
414,0,0,41,0.0
415,0,0,1,0.547
415,0,0,3,1.0
415,0,0,4,0.9102
415,0,0,26,0.0
415,0,0,25,0.0
415,0,0,41,0.0
416,0,0,1,0.5635
416,0,0,3,1.0
416,0,0,4,0.9218
416,0,0,26,0.0
416,0,0,25,0.0025
416,0,0,41,0.0
417,0,0,1,0.569
417,0,0,3,1.0
417,0,0,4,0.9265
417,0,0,26,0.0
417,0,0,25,0.0152
417,0,0,41,0.0
418,0,0,1,0.5708
418,0,0,3,1.0
418,0,0,4,0.9295
418,0,0,26,0.0
418,0,0,25,0.0221
418,0,0,41,0.0
419,0,0,1,0.5752
419,0,0,3,1.0
419,0,0,4,0.9288
419,0,0,26,0.0
419,0,0,25,0.0278
420,0,0,1,0.5758
420,0,0,3,1.0
420,0,0,4,0.9286
420,0,0,26,0.0
420,0,0,25,0.0293
421,0,0,1,0.5762
421,0,0,3,1.0
421,0,0,4,0.9304
421,0,0,26,0.0
421,0,0,25,0.0286
422,0,0,1,0.5757
422,0,0,3,1.0
422,0,0,4,0.931
422,0,0,26,0.0
422,0,0,25,0.0275
423,0,0,1,0.5744
423,0,0,3,1.0
423,0,0,4,0.9309
423,0,0,26,0.0
423,0,0,25,0.0266
424,0,0,1,0.5751
424,0,0,3,1.0
424,0,0,4,0.9307
424,0,0,26,0.0
424,0,0,25,0.0259
425,0,0,1,0.5738
425,0,0,3,1.0
425,0,0,4,0.931
425,0,0,26,0.0
425,0,0,25,0.0253
426,0,0,1,0.6173
426,0,0,3,1.0
426,0,0,4,0.9609
426,0,0,26,0.0
426,0,0,25,0.0053
426,0,0,41,0.0
427,0,0,1,0.6331
427,0,0,3,1.0
427,0,0,4,0.9689
427,0,0,26,0.0
427,0,0,25,0.0015
427,0,0,41,0.0
428,0,0,1,0.6372
428,0,0,3,1.0
428,0,0,4,0.9724
428,0,0,26,0.0
428,0,0,25,0.0007
428,0,0,41,0.0
429,0,0,1,0.6385
429,0,0,3,1.0
429,0,0,4,0.9735
429,0,0,26,0.0
429,0,0,25,0.0005
429,0,0,41,0.0
430,0,0,1,0.6382
430,0,0,3,1.0
430,0,0,4,0.9732
430,0,0,26,0.0
430,0,0,25,0.0004
430,0,0,41,0.0
431,0,0,1,0.6365
431,0,0,3,1.0
431,0,0,4,0.9736
431,0,0,26,0.0
431,0,0,25,0.0005
431,0,0,41,0.0
432,0,0,1,0.6346
432,0,0,3,1.0
432,0,0,4,0.9759
432,0,0,26,0.0
432,0,0,25,0.0002
432,0,0,41,0.0
433,0,0,1,0.6914
433,0,0,3,1.0
433,0,0,4,1.0
433,0,0,26,0.0
433,0,0,25,0.0323
433,0,0,41,0.0
434,0,0,1,0.7121
434,0,0,3,1.0
434,0,0,4,1.0
434,0,0,26,0.0
434,0,0,25,0.0589
434,0,0,41,0.0
435,0,0,1,0.7197
435,0,0,3,1.0
435,0,0,4,1.0
435,0,0,26,0.0
435,0,0,25,0.0684
435,0,0,41,0.0
436,0,0,1,0.72
436,0,0,3,1.0
436,0,0,4,1.0
436,0,0,26,0.0
436,0,0,25,0.0715
436,0,0,41,0.0
437,0,0,1,0.7219
437,0,0,3,1.0
437,0,0,4,1.0
437,0,0,26,0.0
437,0,0,25,0.0668
437,0,0,41,0.0
438,0,0,1,0.723
438,0,0,3,1.0
438,0,0,4,1.0
438,0,0,26,0.0
438,0,0,25,0.0644
438,0,0,41,0.0
439,0,0,1,0.7223
439,0,0,3,1.0
439,0,0,4,1.0
439,0,0,26,0.0
439,0,0,25,0.0631
439,0,0,41,0.0
440,0,0,1,0.7208
440,0,0,3,1.0
440,0,0,4,1.0
440,0,0,26,0.0
440,0,0,25,0.0624
440,0,0,41,0.0
441,0,0,1,0.7223
441,0,0,3,1.0
441,0,0,4,1.0
441,0,0,26,0.0
441,0,0,25,0.062
441,0,0,41,0.0
442,0,0,1,0.7216
442,0,0,3,1.0
442,0,0,4,1.0
442,0,0,26,0.0
442,0,0,25,0.0618
442,0,0,41,0.0
443,0,0,1,0.8584
443,0,0,3,1.0
443,0,0,4,1.0
443,0,0,26,0.0
443,0,0,25,0.0798
443,0,0,41,0.0
444,0,0,1,0.8994
444,0,0,3,1.0
444,0,0,4,1.0
444,0,0,26,0.0
444,0,0,25,0.087
444,0,0,41,0.0
445,0,0,1,0.9128
445,0,0,3,1.0
445,0,0,4,1.0
445,0,0,26,0.0
445,0,0,25,0.0895
445,0,0,41,0.0
446,0,0,1,0.9172
446,0,0,3,1.0
446,0,0,4,1.0
446,0,0,26,0.0
446,0,0,25,0.091
446,0,0,41,0.0
447,0,0,1,0.919
447,0,0,3,1.0
447,0,0,4,1.0
447,0,0,26,0.0
447,0,0,25,0.0917
447,0,0,41,0.0
448,0,0,1,0.919
448,0,0,3,1.0
448,0,0,4,1.0
448,0,0,26,0.0
448,0,0,25,0.0919
448,0,0,41,0.0
449,0,0,1,0.9195
449,0,0,3,1.0
449,0,0,4,1.0
449,0,0,26,0.0
449,0,0,25,0.0921
449,0,0,41,0.0
450,0,0,1,0.9189
450,0,0,3,1.0
450,0,0,4,1.0
450,0,0,26,0.0
450,0,0,25,0.0924
450,0,0,41,0.0
451,0,0,1,1.0
451,0,0,3,1.0
451,0,0,4,1.0
451,0,0,26,0.0354
451,0,0,25,0.174
451,0,0,41,0.0
452,0,0,1,1.0
452,0,0,3,1.0
452,0,0,4,1.0
452,0,0,26,0.2212
452,0,0,25,0.2076
452,0,0,41,0.0
453,0,0,1,1.0
453,0,0,3,1.0
453,0,0,4,1.0
453,0,0,26,0.3128
453,0,0,25,0.2192
453,0,0,41,0.0
454,0,0,1,1.0
454,0,0,3,1.0
454,0,0,4,1.0
454,0,0,26,0.3447
454,0,0,25,0.223
454,0,0,41,0.0
455,0,0,1,1.0
455,0,0,3,1.0
455,0,0,4,1.0
455,0,0,26,0.343
455,0,0,25,0.157
455,0,0,41,0.0
456,0,0,1,1.0
456,0,0,3,1.0
456,0,0,4,1.0
456,0,0,26,0.3357
456,0,0,25,0.1323
456,0,0,41,0.0
457,0,0,1,1.0
457,0,0,3,1.0
457,0,0,4,1.0
457,0,0,26,0.3288
457,0,0,25,0.1231
457,0,0,41,0.0
458,0,0,1,1.0
458,0,0,3,1.0
458,0,0,4,1.0
458,0,0,26,0.3246
458,0,0,25,0.1197
458,0,0,41,0.0
459,0,0,1,1.0
459,0,0,3,1.0
459,0,0,4,1.0
459,0,0,26,0.3208
459,0,0,25,0.1184
459,0,0,41,0.0
460,0,0,1,1.0
460,0,0,3,1.0
460,0,0,4,1.0
460,0,0,26,0.0
460,0,0,25,0.2183
460,0,0,41,0.0
461,0,0,1,1.0
461,0,0,3,1.0
461,0,0,4,1.0
461,0,0,26,0.0
461,0,0,25,0.2565
461,0,0,41,0.0
462,0,0,1,1.0
462,0,0,3,1.0
462,0,0,4,1.0
462,0,0,26,0.0
462,0,0,25,0.2706
462,0,0,41,0.0
463,0,0,1,1.0
463,0,0,3,1.0
463,0,0,4,1.0
463,0,0,26,0.0
463,0,0,25,0.2762
463,0,0,41,0.0
464,0,0,1,1.0
464,0,0,3,1.0
464,0,0,4,1.0
464,0,0,26,0.0
464,0,0,25,0.2893
464,0,0,41,0.0
465,0,0,1,1.0
465,0,0,3,1.0
465,0,0,4,1.0
465,0,0,26,0.0
465,0,0,25,0.2961
465,0,0,41,0.0
466,0,0,1,1.0
466,0,0,3,1.0
466,0,0,4,1.0
466,0,0,26,0.0
466,0,0,25,0.2968
466,0,0,41,0.0
467,0,0,1,1.0
467,0,0,3,1.0
467,0,0,4,1.0
467,0,0,26,0.0
467,0,0,25,0.3122
467,0,0,41,0.0
468,0,0,1,1.0
468,0,0,3,1.0
468,0,0,4,1.0
468,0,0,26,0.0089
468,0,0,25,0.3177
468,0,0,41,0.0
469,0,0,1,1.0
469,0,0,3,1.0
469,0,0,4,1.0
469,0,0,26,0.0309
469,0,0,25,0.3181
469,0,0,41,0.0
470,0,0,1,1.0
470,0,0,3,1.0
470,0,0,4,1.0
470,0,0,26,0.0427
470,0,0,25,0.3177
470,0,0,41,0.0
471,0,0,1,1.0
471,0,0,3,1.0
471,0,0,4,1.0
471,0,0,26,0.0471
471,0,0,25,0.3163
471,0,0,41,0.0
472,0,0,1,1.0
472,0,0,3,1.0
472,0,0,4,1.0
472,0,0,26,0.0479
472,0,0,25,0.3155
472,0,0,41,0.0
473,0,0,1,1.0
473,0,0,3,1.0
473,0,0,4,1.0
473,0,0,26,0.0894
473,0,0,25,0.3259
473,0,0,41,0.0
474,0,0,1,1.0
474,0,0,3,1.0
474,0,0,4,1.0
474,0,0,26,0.1073
474,0,0,25,0.3295
474,0,0,41,0.0
475,0,0,1,1.0
475,0,0,3,1.0
475,0,0,4,1.0
475,0,0,26,0.1131
475,0,0,25,0.3307
475,0,0,41,0.0
476,0,0,1,1.0
476,0,0,3,1.0
476,0,0,4,1.0
476,0,0,26,0.1143
476,0,0,25,0.3309
476,0,0,41,0.0
477,0,0,1,1.0
477,0,0,3,1.0
477,0,0,4,1.0
477,0,0,26,0.1141
